"intercept","Dinoflagellata_1728_2_tp_2","temperature_tp_2","Actinobacteria_410_1_tp_2","Actinobacteria_410_2_tp_2","Archaea_164_1_tp_2","Archaea_164_2_tp_2","Archaea_179_1_tp_2","Bacillariophyta_100_1_tp_2","Bacillariophyta_123_1_tp_2","Bacillariophyta_138_1_tp_2","Bacillariophyta_196_1_tp_2","Bacillariophyta_219_1_tp_2","Bacillariophyta_29_1_tp_2","Bacillariophyta_31_1_tp_2","Bacillariophyta_44_1_tp_2","Bacteroidetes_1151_1_tp_2","Bacteroidetes_1166_1_tp_2","Bacteroidetes_1166_2_tp_2","Bacteroidetes_1167_1_tp_2","Bacteroidetes_1178_1_tp_2","Bacteroidetes_1186_1_tp_2","Bacteroidetes_1194_1_tp_2","Bacteroidetes_1204_1_tp_2","Bacteroidetes_1224_1_tp_2","Bacteroidetes_1235_1_tp_2","Bacteroidetes_1249_1_tp_2","Bacteroidetes_1264_1_tp_2","Bacteroidetes_129_1_tp_2","Bacteroidetes_129_2_tp_2","Bacteroidetes_131_1_tp_2","Bacteroidetes_1349_1_tp_2","Bacteroidetes_1360_1_tp_2","Bacteroidetes_1360_2_tp_2","Bacteroidetes_1360_3_tp_2","Bacteroidetes_1360_4_tp_2","Bacteroidetes_1360_5_tp_2","Bacteroidetes_317_1_tp_2","Bacteroidetes_918_1_tp_2","Bacteroidetes_918_2_tp_2","Bacteroidetes_918_3_tp_2","Bacteroidetes_918_4_tp_2","Bacteroidetes_918_5_tp_2","Bacteroidetes_919_1_tp_2","Bacteroidetes_919_2_tp_2","Bacteroidetes_919_3_tp_2","Bacteroidetes_938_1_tp_2","Bacteroidetes_956_1_tp_2","Cercozoa_22_1_tp_2","Cercozoa_23_1_tp_2","Cercozoa_291_1_tp_2","Cercozoa_395_1_tp_2","Chlorophyta__streptophyta_120_1_tp_2","Chlorophyta__streptophyta_732_1_tp_2","Chlorophyta__streptophyta_751_1_tp_2","Chlorophyta__streptophyta_833_1_tp_2","Chlorophyta__streptophyta_845_1_tp_2","Chlorophyta__streptophyta_848_1_tp_2","Chlorophyta__streptophyta_895_1_tp_2","Chrysophyceae_16_1_tp_2","Ciliophora_1195_1_tp_2","Ciliophora_234_1_tp_2","Ciliophora_280_1_tp_2","Ciliophora_298_1_tp_2","Ciliophora_403_1_tp_2","Ciliophora_451_1_tp_2","Cryptophyta_108_1_tp_2","Cryptophyta_15_1_tp_2","Cryptophyta_15_2_tp_2","Cyanobacteria_48_1_tp_2","Cyanobacteria_65_1_tp_2","Cyanobacteria_73_1_tp_2","Cyanobacteria_85_1_tp_2","Dictyochophyceae_6_1_tp_2","Dinoflagellata_1009_1_tp_2","Dinoflagellata_1010_1_tp_2","Dinoflagellata_1014_1_tp_2","Dinoflagellata_1017_1_tp_2","Dinoflagellata_1098_1_tp_2","Dinoflagellata_1198_1_tp_2","Dinoflagellata_124_1_tp_2","Dinoflagellata_1496_1_tp_2","Dinoflagellata_1542_1_tp_2","Dinoflagellata_1555_1_tp_2","Dinoflagellata_1658_1_tp_2","Dinoflagellata_1711_1_tp_2","Dinoflagellata_1728_1_tp_2","Dinoflagellata_1749_1_tp_2","Dinoflagellata_1758_1_tp_2","Dinoflagellata_1769_1_tp_2","Dinoflagellata_1771_1_tp_2","Dinoflagellata_1771_2_tp_2","Dinoflagellata_1793_1_tp_2","Dinoflagellata_1862_1_tp_2","Dinoflagellata_1968_1_tp_2","Dinoflagellata_874_1_tp_2","Dinoflagellata_955_1_tp_2","Dinoflagellata_982_1_tp_2","Div_reps_1600_1_tp_2","Div_reps_1600_2_tp_2","Div_reps_2942_1_tp_2","Haptophyta_148_1_tp_2","Haptophyta_203_1_tp_2","Katablepharidophyta_7_1_tp_2","Lobosa_11_1_tp_2","Nitrospirae_9_1_tp_2","Perkinsea_33_1_tp_2","Perkinsea_44_1_tp_2","Phylum_reps_1954_1_tp_2","Phylum_reps_1985_1_tp_2","Phylum_reps_2301_1_tp_2","Picozoa_18_1_tp_2","Picozoa_6_1_tp_2","Planctomycetes_27_1_tp_2","Planctomycetes_34_1_tp_2","Planctomycetes_61_1_tp_2","Proteobacteria_10091_1_tp_2","Proteobacteria_10114_1_tp_2","Proteobacteria_10168_1_tp_2","Proteobacteria_11120_1_tp_2","Proteobacteria_11155_1_tp_2","Proteobacteria_11155_2_tp_2","Proteobacteria_11190_1_tp_2","Proteobacteria_11210_1_tp_2","Proteobacteria_11210_2_tp_2","Proteobacteria_11428_1_tp_2","Proteobacteria_11429_1_tp_2","Proteobacteria_11429_2_tp_2","Proteobacteria_11429_3_tp_2","Proteobacteria_11429_4_tp_2","Proteobacteria_11431_1_tp_2","Proteobacteria_11431_2_tp_2","Proteobacteria_22_1_tp_2","Proteobacteria_5436_1_tp_2","Proteobacteria_5461_1_tp_2","Proteobacteria_6384_1_tp_2","Proteobacteria_6847_1_tp_2","Proteobacteria_7100_1_tp_2","Proteobacteria_7166_1_tp_2","Proteobacteria_7174_1_tp_2","Proteobacteria_7230_1_tp_2","Proteobacteria_7230_2_tp_2","Proteobacteria_7230_3_tp_2","Proteobacteria_7231_1_tp_2","Proteobacteria_7289_1_tp_2","Proteobacteria_7295_1_tp_2","Proteobacteria_7313_1_tp_2","Proteobacteria_7314_1_tp_2","Proteobacteria_7316_1_tp_2","Proteobacteria_7319_1_tp_2","Proteobacteria_7364_1_tp_2","Proteobacteria_7787_1_tp_2","Proteobacteria_7982_1_tp_2","Proteobacteria_7982_2_tp_2","Proteobacteria_7983_1_tp_2","Proteobacteria_7983_2_tp_2","Proteobacteria_7983_3_tp_2","Proteobacteria_7983_4_tp_2","Proteobacteria_7983_5_tp_2","Proteobacteria_7983_6_tp_2","Proteobacteria_7983_7_tp_2","Proteobacteria_7983_8_tp_2","Proteobacteria_7984_1_tp_2","Proteobacteria_8175_1_tp_2","Proteobacteria_8176_1_tp_2","Proteobacteria_8176_2_tp_2","Proteobacteria_8177_1_tp_2","Proteobacteria_8177_2_tp_2","Proteobacteria_8178_1_tp_2","Proteobacteria_8185_1_tp_2","Proteobacteria_8520_1_tp_2","Proteobacteria_9649_1_tp_2","Proteobacteria_9681_1_tp_2","Proteobacteria_9681_2_tp_2","Pseudofungi_43_1_tp_2","Radiolaria_104_1_tp_2","Raphidophyceae_3_1_tp_2","Rhodophyta_506_1_tp_2","Sagenista_53_1_tp_2","Sagenista_61_1_tp_2","Verrucomicrobia_18_1_tp_2","Verrucomicrobia_18_2_tp_2","Verrucomicrobia_18_3_tp_2","Verrucomicrobia_18_4_tp_2","Verrucomicrobia_22_1_tp_2","Verrucomicrobia_22_2_tp_2","Verrucomicrobia_23_1_tp_2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00443071615130598,0.381088186861771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128913873450318,0.00157864853529957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133131435739282,0.0102470357044448,0,0,0,0,0,0,0,0.0146386446980278,0,0,0,0,0.000126087142785912,0,0,0,0,0,0,0,0,0,0,0,0.02707561702188,0,0,0,0,0,0.0109675623961463,0,0,0,0,0,0,0,0,0,0,0,0.00426545054862222,0,0,0,0,0,0,0,0,0,0.0222400881960959,0,0,0,0,0,0,0,0,0,0,0,0.0243358168974333,0,0,0,0,0,0,0,0,0,0,0,0,0.00462576769961629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992348856490195,0,0,0,0,0,0,0,0,0,0.0202909559791047,0.0292567568918052,0,0,0,0,0,-0.0179151381823126,0,0.0175962110983125,0.0258043096886535,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00035424538895523,0.381631962626361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131910431960169,0.00294666180095425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140436463060738,0.0056066146637502,0,0,0,0,0,0,0,0.0166232070717547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265948032684437,0,0,0,0,0,0.00525042951698794,0,0,0,0,0,0,0,0,0,0,0,0.00659361084975903,0,0,0,0,0,0,0.00000931435005130533,0,0,0.0225251860340851,0,0,0,0,0,0,0,0,0,0,0,0.0244943770406466,0,0,0,0,0,0,0,0,0,0,0,0,0.00592748176135425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100882765174222,0,0,0,0,0,0,0,0,0,0.020465322706201,0.0290284417915437,0,0,0,0,0,-0.0152913717098282,0,0.0185881315030049,0.0228365616517951,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00317372919754214,0.37807053053389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119722482811229,0.00171269527238732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126436390602326,0.00872337775578787,0,0,0,0,0,0,0,0.0148953068390609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265254071014955,0,0,0,0,0,0.0106209876453813,0,0,0,0,0,0,0,0,0,0,0,0.00423808500372646,0,0,0,0,0,0,0,0,0,0.022330623484387,0,0,0,0,0,0,0,0,0,0,0,0.0244233091009731,0,0,0,0,0,0,0,0,0,0,0,0,0.00512966126897818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990910455377889,0,0,0,0,0,0,0,0,0,0.0208777707162278,0.0298442186917667,0,0,0,0,0,-0.0183177478671953,0,0.0179832812626023,0.0257889809270196,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00353312199354052,0.374043831439632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133227311911278,0.00189721233624191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130301746047227,0.00922234451495436,0,0,0,0,0,0,0,0.0149366404139926,0,0,0,0,0.000220276461829107,0,0,0,0,0,0,0,0,0,0,0,0.0272331323972926,0,0,0,0,0,0.0107822172099016,0,0,0,0,0,0,0,0,0,0,0,0.00471028612363398,0,0,0,0,0,0,0,0,0,0.0225080287273811,0,0,0,0,0,0,0,0,0,0,0,0.0252721630680714,0,0,0,0,0,0,0,0,0,0,0,0,0.00467570402905945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101302760813642,0,0,0,0,0,0,0,0,0,0.0209022836471694,0.0297867123856606,0,0,0,0,0,-0.0183297752157176,0,0.0179889042836284,0.0257629348495006,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00377146717139517,0.378399784945716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124860640680686,0.00169391939796622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129492988740345,0.010100731113007,0,0,0,0,0,0,0,0.0147485241191915,0,0,0,0,0.0000366414017525851,0,0,0,0,0,0,0,0,0,0,0,0.0270012770037271,0,0,0,0,0,0.011027624772258,0,0,0,0,0,0,0,0,0,0,0,0.00432305935006218,0,0,0,0,0,0,0,0,0,0.0221505086199624,0,0,0,0,0,0,0,0,0,0,0,0.0244190185784874,0,0,0,0,0,0,0,0,0,0,0,0,0.00473057195057629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101186444733509,0,0,0,0,0,0,0,0,0,0.0207627763247572,0.0296580357539033,0,0,0,0,0,-0.0179501710564135,0,0.0177959439540469,0.0256798176298226,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00430163129221367,0.379293786433414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134425812068401,0.00207578209740246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129589905583836,0.0104990986688484,0,0,0,0,0,0,0,0.0144884613647807,0,0,0,0,0.000654795269117431,0,0,0,0,0,0,0,0,0,0,0,0.0269660475849016,0,0,0,0,0,0.0107972259796755,0,0,0,0,0,0,0,0,0,0,0,0.00416000607711167,0,0,0,0,0,0,0,0,0,0.0221887143776072,0,0,0,0,0,0,0,0,0,0,0,0.0243750757537191,0,0,0,0,0,0,0,0,0,0,0,0,0.00446936167085567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100667321717897,0,0,0,0,0,0,0,0,0,0.0203600915540036,0.0291986633504072,0,0,0,0,0,-0.0180699054971137,0,0.0176942079030714,0.0255843678602097,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00405406948449546,0.379673269927937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012281736171479,0.00190744251643144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130220713752228,0.0100669464618857,0,0,0,0,0,0,0,0.0147249334567002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026749103695279,0,0,0,0,0,0.0108885938151436,0,0,0,0,0,0,0,0,0,0,0,0.00403638872152804,0,0,0,0,0,0,0,0,0,0.0223461557350736,0,0,0,0,0,0,0,0,0,0,0,0.0240444617223792,0,0,0,0,0,0,0,0,0,0,0,0,0.00446681715311141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100963994587121,0,0,0,0,0,0,0,0,0,0.0207274894898152,0.0295548727447435,0,0,0,0,0,-0.0180768315913705,0,0.0179488851888175,0.0254856130845437,0,0,0,0,0,0,0,0,0,0,0,0,0
