"intercept","Picozoa_6_1_tp_2","temperature_tp_2","Actinobacteria_410_1_tp_2","Actinobacteria_410_2_tp_2","Archaea_164_1_tp_2","Archaea_164_2_tp_2","Archaea_179_1_tp_2","Bacillariophyta_100_1_tp_2","Bacillariophyta_123_1_tp_2","Bacillariophyta_138_1_tp_2","Bacillariophyta_196_1_tp_2","Bacillariophyta_219_1_tp_2","Bacillariophyta_29_1_tp_2","Bacillariophyta_31_1_tp_2","Bacillariophyta_44_1_tp_2","Bacteroidetes_1151_1_tp_2","Bacteroidetes_1166_1_tp_2","Bacteroidetes_1166_2_tp_2","Bacteroidetes_1167_1_tp_2","Bacteroidetes_1178_1_tp_2","Bacteroidetes_1186_1_tp_2","Bacteroidetes_1194_1_tp_2","Bacteroidetes_1204_1_tp_2","Bacteroidetes_1224_1_tp_2","Bacteroidetes_1235_1_tp_2","Bacteroidetes_1249_1_tp_2","Bacteroidetes_1264_1_tp_2","Bacteroidetes_129_1_tp_2","Bacteroidetes_129_2_tp_2","Bacteroidetes_131_1_tp_2","Bacteroidetes_1349_1_tp_2","Bacteroidetes_1360_1_tp_2","Bacteroidetes_1360_2_tp_2","Bacteroidetes_1360_3_tp_2","Bacteroidetes_1360_4_tp_2","Bacteroidetes_1360_5_tp_2","Bacteroidetes_317_1_tp_2","Bacteroidetes_918_1_tp_2","Bacteroidetes_918_2_tp_2","Bacteroidetes_918_3_tp_2","Bacteroidetes_918_4_tp_2","Bacteroidetes_918_5_tp_2","Bacteroidetes_919_1_tp_2","Bacteroidetes_919_2_tp_2","Bacteroidetes_919_3_tp_2","Bacteroidetes_938_1_tp_2","Bacteroidetes_956_1_tp_2","Cercozoa_22_1_tp_2","Cercozoa_23_1_tp_2","Cercozoa_291_1_tp_2","Cercozoa_395_1_tp_2","Chlorophyta__streptophyta_120_1_tp_2","Chlorophyta__streptophyta_732_1_tp_2","Chlorophyta__streptophyta_751_1_tp_2","Chlorophyta__streptophyta_833_1_tp_2","Chlorophyta__streptophyta_845_1_tp_2","Chlorophyta__streptophyta_848_1_tp_2","Chlorophyta__streptophyta_895_1_tp_2","Chrysophyceae_16_1_tp_2","Ciliophora_1195_1_tp_2","Ciliophora_234_1_tp_2","Ciliophora_280_1_tp_2","Ciliophora_298_1_tp_2","Ciliophora_403_1_tp_2","Ciliophora_451_1_tp_2","Cryptophyta_108_1_tp_2","Cryptophyta_15_1_tp_2","Cryptophyta_15_2_tp_2","Cyanobacteria_48_1_tp_2","Cyanobacteria_65_1_tp_2","Cyanobacteria_73_1_tp_2","Cyanobacteria_85_1_tp_2","Dictyochophyceae_6_1_tp_2","Dinoflagellata_1009_1_tp_2","Dinoflagellata_1010_1_tp_2","Dinoflagellata_1014_1_tp_2","Dinoflagellata_1017_1_tp_2","Dinoflagellata_1098_1_tp_2","Dinoflagellata_1198_1_tp_2","Dinoflagellata_124_1_tp_2","Dinoflagellata_1496_1_tp_2","Dinoflagellata_1542_1_tp_2","Dinoflagellata_1555_1_tp_2","Dinoflagellata_1658_1_tp_2","Dinoflagellata_1711_1_tp_2","Dinoflagellata_1728_1_tp_2","Dinoflagellata_1728_2_tp_2","Dinoflagellata_1749_1_tp_2","Dinoflagellata_1758_1_tp_2","Dinoflagellata_1769_1_tp_2","Dinoflagellata_1771_1_tp_2","Dinoflagellata_1771_2_tp_2","Dinoflagellata_1793_1_tp_2","Dinoflagellata_1862_1_tp_2","Dinoflagellata_1968_1_tp_2","Dinoflagellata_874_1_tp_2","Dinoflagellata_955_1_tp_2","Dinoflagellata_982_1_tp_2","Div_reps_1600_1_tp_2","Div_reps_1600_2_tp_2","Div_reps_2942_1_tp_2","Haptophyta_148_1_tp_2","Haptophyta_203_1_tp_2","Katablepharidophyta_7_1_tp_2","Lobosa_11_1_tp_2","Nitrospirae_9_1_tp_2","Perkinsea_33_1_tp_2","Perkinsea_44_1_tp_2","Phylum_reps_1954_1_tp_2","Phylum_reps_1985_1_tp_2","Phylum_reps_2301_1_tp_2","Picozoa_18_1_tp_2","Planctomycetes_27_1_tp_2","Planctomycetes_34_1_tp_2","Planctomycetes_61_1_tp_2","Proteobacteria_10091_1_tp_2","Proteobacteria_10114_1_tp_2","Proteobacteria_10168_1_tp_2","Proteobacteria_11120_1_tp_2","Proteobacteria_11155_1_tp_2","Proteobacteria_11155_2_tp_2","Proteobacteria_11190_1_tp_2","Proteobacteria_11210_1_tp_2","Proteobacteria_11210_2_tp_2","Proteobacteria_11428_1_tp_2","Proteobacteria_11429_1_tp_2","Proteobacteria_11429_2_tp_2","Proteobacteria_11429_3_tp_2","Proteobacteria_11429_4_tp_2","Proteobacteria_11431_1_tp_2","Proteobacteria_11431_2_tp_2","Proteobacteria_22_1_tp_2","Proteobacteria_5436_1_tp_2","Proteobacteria_5461_1_tp_2","Proteobacteria_6384_1_tp_2","Proteobacteria_6847_1_tp_2","Proteobacteria_7100_1_tp_2","Proteobacteria_7166_1_tp_2","Proteobacteria_7174_1_tp_2","Proteobacteria_7230_1_tp_2","Proteobacteria_7230_2_tp_2","Proteobacteria_7230_3_tp_2","Proteobacteria_7231_1_tp_2","Proteobacteria_7289_1_tp_2","Proteobacteria_7295_1_tp_2","Proteobacteria_7313_1_tp_2","Proteobacteria_7314_1_tp_2","Proteobacteria_7316_1_tp_2","Proteobacteria_7319_1_tp_2","Proteobacteria_7364_1_tp_2","Proteobacteria_7787_1_tp_2","Proteobacteria_7982_1_tp_2","Proteobacteria_7982_2_tp_2","Proteobacteria_7983_1_tp_2","Proteobacteria_7983_2_tp_2","Proteobacteria_7983_3_tp_2","Proteobacteria_7983_4_tp_2","Proteobacteria_7983_5_tp_2","Proteobacteria_7983_6_tp_2","Proteobacteria_7983_7_tp_2","Proteobacteria_7983_8_tp_2","Proteobacteria_7984_1_tp_2","Proteobacteria_8175_1_tp_2","Proteobacteria_8176_1_tp_2","Proteobacteria_8176_2_tp_2","Proteobacteria_8177_1_tp_2","Proteobacteria_8177_2_tp_2","Proteobacteria_8178_1_tp_2","Proteobacteria_8185_1_tp_2","Proteobacteria_8520_1_tp_2","Proteobacteria_9649_1_tp_2","Proteobacteria_9681_1_tp_2","Proteobacteria_9681_2_tp_2","Pseudofungi_43_1_tp_2","Radiolaria_104_1_tp_2","Raphidophyceae_3_1_tp_2","Rhodophyta_506_1_tp_2","Sagenista_53_1_tp_2","Sagenista_61_1_tp_2","Verrucomicrobia_18_1_tp_2","Verrucomicrobia_18_2_tp_2","Verrucomicrobia_18_3_tp_2","Verrucomicrobia_18_4_tp_2","Verrucomicrobia_22_1_tp_2","Verrucomicrobia_22_2_tp_2","Verrucomicrobia_23_1_tp_2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.00192837567919559,0.204459983916944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461534931915708,0,0.00264910881308006,0.0125401964350812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019299066021877,0.00482692825826772,0,0,0,0,0,0,0.0263335123529267,0.0268667591437038,0,0,0,0,0,0,0,0,0,0,0,0.0276078643343745,-0.00108371210937046,0,0,0,0.0474821945245175,0.0177124739825663,0,0,0,0,0.00106024017677482,0,0,0,0,0,0,0.0491459924504688,0,0,0,0,0,0.00838034050898144,0.0161544893560952,0.00173968585905205,0,0.0279959531413915,0,0,0.00369865060687855,-0.0140136091836452,0,0,0,0,0.0176821708557217,0,0,0,0,0,0,0,0,0.0220439775402774,0,0,0,0,0,0,0,0,0,0,0,0.0148119591445782,0,0,0,0,0,0,-0.00638065255793285,0,0,0,0.0389527654983261,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603372550669316,0,0,0,0,0,0,0,-0.000207654431876945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330697619606923,0,0,0,-0.0102007885492517,0,0.0024609057950032,0.00101051190139374,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.000332412572056034,0.20576010627642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034329524715883,0,0.003960668214753,0.0126861925336235,0,0,0,0,0,0,0,0,0,0,-0.000238553498097162,0,0,0,0,0,0,0.0203443716930352,0.00612238706390623,0,0,0,0,0,0,0.0259593228803976,0.0273306694499499,0,0,0,0,0,0,0,0,0,0,0,0.0274893488276869,-0.0015071148855798,0,0,0,0.0471187818921351,0.0184119311037579,0,0,0,0,0.000676996478768847,0,0,0,0,0,0,0.0493635729590128,0,0,0,0,0,0.00881011098342897,0.0169192858766266,0.0014084219235922,0,0.0275166835728301,0,0,0.0035771859048601,-0.0135670434268158,0,0,0,0,0.0186043867281694,0,0,0,0,0,0,0,0,0.021781333354218,0,0,0,0,0,0,0,0,0,0,0,0.0145940587443867,0,0,0,0,0,0,-0.00632825644973353,0,0,0,0.0381874074427223,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635247510856969,0,0,0,0,0,0,0,-0.00060813684192622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327111916844549,0,0,0,-0.0106544151556219,0,0.00171293552427993,0.000236049850967737,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000815217169595788,0.205404033912002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379088481776104,0,0.00363854556339195,0.0123948081347307,0,0,0,0,0,0,0,0,0,0,-0.000137357555287546,0,0,0,0,0,0,0.0201818079150392,0.00567715260846674,0,0,0,0,0,0,0.0258326462609796,0.0272482245949255,0,0,0,0,0,0,0,0,0,0,0,0.0281143545697558,-0.00180491197994142,0,0,0,0.0468829586023018,0.0180725029355693,0,0,0,0,0.000315241161299333,0,0,0,0,0,0,0.049437735689539,0,0,0,0,0,0.00880032576658111,0.0170002326308872,0.00132712987767645,0,0.0276974635413109,0,0,0.0035387042780415,-0.0131081154257107,0,0,0,0,0.0185123875700621,0,0,0,0,0,0,0,0,0.0217088962456166,0,0,0,0,0,0,0,0,0,0,0,0.0148296773951177,0,0,0,0,0,0,-0.00641928021106548,0,0,0,0.0383226424059049,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635116348888455,0,0,0,0,0,0,0,-0.000487538471749016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326829732049862,0,0,0,-0.0106994227782371,0,0.00161433013703122,0.000491676279861415,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000291702527910726,0.205940462866604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340207105519494,0,0.003948416607286,0.0124789631589989,0,0,0,0,0,0,0,0,0,0,-0.000249152254582802,0,0,0,0,0,0,0.0202982388101295,0.00620792444838761,0,0,0,0,0,0,0.0258878584122241,0.0272369997509681,0,0,0,0,0,0,0,0,0,0,0,0.0274089956876417,-0.00156573500126434,0,0,0,0.0469836459505381,0.0189212363060893,0,0,0,0,0.000539568326011616,0,0,0,0,0,0,0.0493389294321519,0,0,0,0,0,0.00876862737232195,0.0169550974849717,0.00141721874098331,0,0.0275252368922928,0,0,0.00359569857609564,-0.0133314369923626,0,0,0,0,0.01892463625492,0,0,0,0,0,0,0,0,0.0218159725179581,0,0,0,0,0,0,0,0,0,0,0,0.0146066924659849,0,0,0,0,0,0,-0.00638733597382527,0,0,0,0.0382030769298865,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636245241468576,0,0,0,0,0,0,0,-0.000605169738050374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324526089328132,0,0,0,-0.0106540395770165,0,0.0016619949509418,0.000307143171715863,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00211868231498338,0.205286416508135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498812702283747,0,0.00338274978152161,0.0125773715875307,0,0,0,0,0,0,0,0,0,0,-0.0000008762594696742,0,0,0,0,0,0,0.0199266820581212,0.00412037968589946,0,0,0,0,0,0,0.0261755895812116,0.024490659618323,0,0,0,0,0,0,0,0,0,0,0,0.028551418846475,-0.00171432702785649,0,0,0,0.0462354345280801,0.0163909387886535,0,0,0,0,0.00123012453978889,0,0,0,0,0,0,0.0494092917379983,0,0,0,0,0,0.00904401954562686,0.0170088567655365,0.000952348055020616,0,0.0283320376041811,0,0,0.00370551047685463,-0.0135475666301743,0,0,0,0,0.0149947941753647,0,0,0,0,0,0,0,0,0.0217428546241329,0,0,0,0,0,0,0,0,0,0,0,0.015200477964274,0,0,0,0,0,0,-0.00670607526036621,0,0,0,0.0388415227214213,0,0,0,0,0,0,0,0,0,0,0,0,-0.00649265904156348,0,0,0,0,0,0,0,-0.000881353491519876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337419182835789,0,0,0,-0.0104292600866484,0,0.0017135081793561,0.000768106681935557,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00208509022017563,0.206557902531993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490009296487515,0,0.00218578818001825,0.0117112625719847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205118657816733,0.00527708758621699,0,0,0,0,0,0,0.0262014192400411,0.0270055059404633,0,0,0,0,0,0,0,0,0,0,0,0.0272978333568011,-0.00142112074220552,0,0,0,0.046769394139584,0.015965748417898,0,0,0,0,0.00120958920398636,0,0,0,0,0,0,0.049078150479478,0,0,0,0,0,0.00901807759556487,0.0166115716752392,0.000844161119295267,0,0.0273912041523282,0,0,0.00400207507434681,-0.01448021011911,0,0,0,0,0.0157564529100487,0,0,0,0,0,0,0,0,0.0215023488933813,0,0,0,0,0,0,0,0,0,0,0,0.0150766395851777,0,0,0,0,0,0,-0.00706428148255653,0,0,0,0.0385708933654207,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620155305799726,0,0,0,0,0,0,0,-0.000422233473318912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337356379168526,0,0,0,-0.0104152763197755,0,0.00251725416384325,0.000566246162022275,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00116277224203241,0.207617287757719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304820435035271,0,0.00436970232798121,0.0151781422712734,0,0,0,0,0,0,0,0,0,0,-0.000499201753490325,0,0,0,0,0,0,0.0195673251578328,0.00596612139917731,0,0,0,0,0,0,0.0255955525078678,0.0268341371092702,0,0,0,0,0,0,0,0,0,0,0,0.0274716285177045,-0.00153131150980138,0,0,0,0.0468608015873944,0.0187662947595243,0,0,0,0,0.000235159657818282,0,0,0,0,0,0,0.0494122069981868,0,0,0,0,0,0.00942266014031652,0.016914391131413,0.00130751237226563,0,0.0273132411233978,0,0,0.00347764136080783,-0.0134210208945024,0,0,0,0,0.019081776219306,0,0,0,0,0,0,0,0,0.0219321213855477,0,0,0,0,0,0,0,0,0,0,0,0.0153025152982136,0,0,0,0,0,0,-0.00612414864379807,0,0,0,0.0376863987819573,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674207183051475,0,0,0,0,0,0,0,-0.000564762096672458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031996353550586,0,0,0,-0.0112012294542713,0,0.00120110728474348,0.000223765496043116,0,0,0,0,0,0,0,0,0,0,0,0,0
